% 1/CLOCKS_PER_SEC: 0.000001 	True resolution: 0.000001
%
%%Size:		MFLOPS:		Time (sec):	MFLOPS/Sec:
560		1754.592000	1.523585	1151.620684
564		1792.470960	1.646189	1088.860975
568		1830.891200	1.735063	1055.230386
572		1869.856560	1.664155	1123.607212
576		1909.370880	1.659417	1150.627528
580		1949.438000	1.747788	1115.374405
584		1990.061760	1.818298	1094.464032
588		2031.246000	1.794649	1131.834693
592		2072.994560	1.840657	1126.225342
596		2115.311280	1.924217	1099.310151
600		2158.200000	1.965674	1097.944013
604		2201.664560	1.990083	1106.317958
608		2245.708800	1.968571	1140.781206
612		2290.336560	2.053249	1115.469463
616		2335.551680	2.139023	1091.877778
620		2381.358000	2.140360	1112.596946
624		2427.759360	2.144589	1132.039454
628		2474.759600	2.248326	1100.712085
632		2522.362560	2.292231	1100.396321
636		2570.572080	2.311447	1112.105136
640		2619.392000	2.400056	1091.387868
644		2668.826160	2.484244	1074.301140
648		2718.878400	2.542927	1069.192470
652		2769.552560	2.497688	1108.846485
656		2820.852480	2.581085	1092.894066
660		2872.782000	2.674574	1074.108251
664		2925.344960	2.716422	1076.911084
668		2978.545200	2.784987	1069.500576
672		3032.386560	2.685872	1129.013803
676		3086.872880	2.819600	1094.791063
680		3142.008000	2.920501	1075.845548
684		3197.795760	3.349330	954.756850
688		3254.240000	2.889353	1126.286750
692		3311.344560	2.969998	1114.931579
696		3369.113280	3.063846	1099.635321
700		3427.550000	3.017730	1135.804065
704		3486.658560	3.006285	1159.789760
708		3546.442800	3.157499	1123.180973
712		3606.906560	3.195077	1128.895034
716		3668.053680	3.210361	1142.567356
720		3729.888000	3.332388	1119.283829
724		3792.413360	3.423320	1107.817370
728		3855.633600	3.481822	1107.360916
732		3919.552560	3.487587	1123.858003
736		3984.174080	3.495999	1139.638221
740		4049.502000	3.670964	1103.116783
744		4115.540160	3.721628	1105.844045
748		4182.292400	3.760823	1112.068396
752		4249.762560	3.748693	1133.665136
756		4317.954480	3.899628	1107.273432
760		4386.872000	4.011321	1093.622774
764		4456.518960	3.982248	1119.096289
768		4526.899200	4.924823	919.200385
772		4598.016560	4.274971	1075.566725
776		4669.874880	4.322262	1080.423834
780		4742.478000	4.284708	1106.838086
784		4815.829760	4.428384	1087.491455
788		4889.934000	4.445074	1100.079324
792		4964.794560	4.662260	1064.890109
796		5040.415280	4.580173	1100.485785
800		5116.800000	4.562465	1121.499014
804		5193.952560	4.696551	1105.907837
808		5271.876800	4.778040	1103.355518
812		5350.576560	4.800470	1114.594313
816		5430.055680	4.828736	1124.529417
820		5510.318000	5.889723	935.581860
824		5591.367360	5.014686	1114.998498
828		5673.207600	4.935132	1149.555392
832		5755.842560	5.036590	1142.805462
836		5839.276080	5.163263	1130.927493
840		5923.512000	5.285483	1120.713471
844		6008.554160	5.270628	1140.007255
848		6094.406400	5.411932	1126.105502
852		6181.072560	5.542283	1115.257478
856		6268.556480	6.325140	991.054187
860		6356.862000	5.723000	1110.756946
864		6445.992960	5.675178	1135.822165
868		6535.953200	5.833970	1120.326844
872		6626.746560	5.933237	1116.885531
876		6718.376880	5.974222	1124.560969
880		6810.848000	6.029405	1129.605326
884		6904.163760	6.199309	1113.698924
888		6998.328000	6.327821	1105.961752
892		7093.344560	6.269919	1131.329537
896		7189.217280	6.650952	1080.930562
900		7285.950000	6.676600	1091.266513
904		7383.546560	6.755477	1092.971904
908		7482.010800	6.690234	1118.348147
912		7581.346560	6.956538	1089.816021
916		7681.557680	7.097304	1082.320509
920		7782.648000	7.214967	1078.681025
924		7884.621360	7.172696	1099.254919
928		7987.481600	7.070162	1129.745202
932		8091.232560	7.267556	1113.336115
936		8195.878080	7.402177	1107.225358
940		8301.422000	7.464162	1112.170663
944		8407.868160	7.428155	1131.891857
948		8515.220400	7.707278	1104.828501
952		8623.482560	7.736609	1114.633370
956		8732.658480	7.558983	1155.268967
960		8842.752000	7.620948	1160.321787
964		8953.766960	7.933535	1128.597398
968		9065.707200	8.134490	1114.477638
972		9178.576560	8.131947	1128.705900
976		9292.378880	8.259011	1125.120051
980		9407.118000	8.459024	1112.080779
984		9522.797760	8.509098	1119.131283
988		9639.422000	8.632302	1116.668763
992		9756.994560	8.521011	1145.051281
996		9875.519280	8.831444	1118.222488
1000		9995.000000	9.062561	1102.889128
1004		10115.440560	8.936177	1131.965108
1008		10236.844800	9.036775	1132.798460
1012		10359.216560	9.310404	1112.649522
1016		10482.559680	9.500057	1103.420714
1020		10606.878000	9.492482	1117.397747
1024		10732.175360	14.972114	716.810957
