0.000000	0.000000	5.000000	-1.150003	0.000000	5.000000	4.268019e-001	41.248863	4.267814e-001	41.261803	9.858054e-005	-36.700077	
0.000000	0.000000	5.000000	-1.050003	0.000000	5.000000	5.363819e-001	37.662632	5.363563e-001	37.673840	1.079994e-004	-38.603016	
0.000000	0.000000	5.000000	-0.950003	0.000000	5.000000	6.802659e-001	34.076321	6.802343e-001	34.085861	1.175809e-004	-40.333561	
0.000000	0.000000	5.000000	-0.850003	0.000000	5.000000	8.724124e-001	30.489920	8.723739e-001	30.497885	1.272339e-004	-41.933346	
0.000000	0.000000	5.000000	-0.750003	0.000000	5.000000	1.134534e+000	26.903414	1.134488e+000	26.909914	1.366975e-004	-43.323097	
0.000000	0.000000	5.000000	-0.650003	0.000000	5.000000	1.502113e+000	23.316784	1.502059e+000	23.321939	1.457467e-004	-44.652153	
0.000000	0.000000	5.000000	-0.550003	0.000000	5.000000	2.036997e+000	19.730017	2.036933e+000	19.733963	1.542280e-004	-45.735928	
0.000000	0.000000	5.000000	-0.450003	0.000000	5.000000	2.856783e+000	16.143103	2.856709e+000	16.145990	1.617492e-004	-46.732086	
0.000000	0.000000	5.000000	-0.350003	0.000000	5.000000	4.214615e+000	12.556037	4.214531e+000	12.558018	1.677552e-004	-47.663334	
0.000000	0.000000	5.000000	-0.250003	0.000000	5.000000	6.770511e+000	8.968813	6.770417e+000	8.970042	1.725735e-004	-48.274479	
0.000000	0.000000	5.000000	-0.150003	0.000000	5.000000	1.294803e+001	5.381437	1.294793e+001	5.382069	1.772866e-004	-48.187382	
0.000000	0.000000	5.000000	-0.050003	0.000000	5.000000	4.457023e+001	1.793918	4.457011e+001	1.794094	1.761205e-004	-49.474422	
0.000000	0.000000	5.000000	0.049997	0.000000	5.000000	4.457595e+001	1.793702	4.457584e+001	1.793879	1.787122e-004	-48.569592	
0.000000	0.000000	5.000000	0.149997	0.000000	5.000000	1.294866e+001	5.381222	1.294855e+001	5.381853	1.766519e-004	-48.417809	
0.000000	0.000000	5.000000	0.249997	0.000000	5.000000	6.770729e+000	8.968597	6.770635e+000	8.969827	1.728915e-004	-48.130245	
0.000000	0.000000	5.000000	0.349997	0.000000	5.000000	4.214722e+000	12.555821	4.214638e+000	12.557802	1.677993e-004	-47.663334	
0.000000	0.000000	5.000000	0.449997	0.000000	5.000000	2.856845e+000	16.142887	2.856771e+000	16.145775	1.616728e-004	-46.822567	
0.000000	0.000000	5.000000	0.549997	0.000000	5.000000	2.037036e+000	19.729801	2.036972e+000	19.733747	1.540617e-004	-45.799423	
0.000000	0.000000	5.000000	0.649997	0.000000	5.000000	1.502140e+000	23.316566	1.502085e+000	23.321720	1.457039e-004	-44.685101	
0.000000	0.000000	5.000000	0.749997	0.000000	5.000000	1.134552e+000	26.903198	1.134506e+000	26.909698	1.367384e-004	-43.375523	
0.000000	0.000000	5.000000	0.849997	0.000000	5.000000	8.724256e-001	30.489708	8.723872e-001	30.497671	1.272384e-004	-41.895443	
0.000000	0.000000	5.000000	0.949997	0.000000	5.000000	6.802759e-001	34.076103	6.802442e-001	34.085644	1.175616e-004	-40.311417	
0.000000	0.000000	5.000000	1.049997	0.000000	5.000000	5.363895e-001	37.662411	5.363638e-001	37.673615	1.079575e-004	-38.590660	
0.000000	0.000000	5.000000	1.149997	0.000000	5.000000	4.268076e-001	41.248653	4.267870e-001	41.261593	9.855664e-005	-36.713966	
0.000000	0.000000	5.000000	1.249997	0.000000	5.000000	3.421999e-001	44.834831	3.421837e-001	44.849567	8.947079e-005	-34.759113	
0.000000	0.000000	5.000000	1.349997	0.000000	5.000000	2.761313e-001	48.420979	2.761188e-001	48.437542	8.081024e-005	-32.652702	
0.000000	0.000000	5.000000	1.449997	0.000000	5.000000	2.240478e-001	52.007084	2.240382e-001	52.025509	7.267185e-005	-30.450060	
0.000000	0.000000	5.000000	1.549997	0.000000	5.000000	1.826567e-001	55.593193	1.826496e-001	55.613487	6.507961e-005	-28.172808	
0.000000	0.000000	5.000000	1.649997	0.000000	5.000000	1.495346e-001	59.179302	1.495295e-001	59.201462	5.803532e-005	-25.802204	
0.000000	0.000000	5.000000	1.749997	0.000000	5.000000	1.228699e-001	62.765415	1.228664e-001	62.789436	5.163139e-005	-23.335381	
0.000000	0.000000	5.000000	1.849998	0.000000	5.000000	1.012905e-001	66.351585	1.012882e-001	66.377441	4.577216e-005	-20.810453	
0.000000	0.000000	5.000000	1.949998	0.000000	5.000000	8.374583e-002	69.937744	8.374453e-002	69.965416	4.046420e-005	-18.213987	
0.000000	0.000000	5.000000	2.049998	0.000000	5.000000	6.942265e-002	73.523941	6.942208e-002	73.553391	3.569065e-005	-15.560124	
0.000000	0.000000	5.000000	2.149997	0.000000	5.000000	5.768652e-002	77.110138	5.768651e-002	77.141335	3.140661e-005	-12.850204	
0.000000	0.000000	5.000000	2.249997	0.000000	5.000000	4.803825e-002	80.696396	4.803863e-002	80.729301	2.758822e-005	-10.076706	
0.000000	0.000000	5.000000	2.349997	0.000000	5.000000	4.008284e-002	84.282715	4.008349e-002	84.317276	2.418688e-005	-7.255682	
0.000000	0.000000	5.000000	2.449997	0.000000	5.000000	3.350556e-002	87.869072	3.350640e-002	87.905251	2.117442e-005	-4.399309	
0.000000	0.000000	5.000000	2.549997	0.000000	5.000000	2.805429e-002	91.455475	2.805525e-002	91.493225	1.850928e-005	-1.493524	
0.000000	0.000000	5.000000	2.649997	0.000000	5.000000	2.352610e-002	95.041924	2.352712e-002	95.081200	1.615866e-005	1.439957	
0.000000	0.000000	5.000000	2.749997	0.000000	5.000000	1.975694e-002	98.628426	1.975798e-002	98.669174	1.408728e-005	4.420272	
0.000000	0.000000	5.000000	2.849997	0.000000	5.000000	1.661360e-002	102.214966	1.661463e-002	102.257149	1.227355e-005	7.427894	
0.000000	0.000000	5.000000	2.949997	0.000000	5.000000	1.398759e-002	105.801552	1.398859e-002	105.845116	1.068190e-005	10.473740	
0.000000	0.000000	5.000000	3.049997	0.000000	5.000000	1.179021e-002	109.388191	1.179116e-002	109.433098	9.289621e-006	13.538183	
0.000000	0.000000	5.000000	3.149997	0.000000	5.000000	9.948717e-003	112.974861	9.949611e-003	113.021065	8.071095e-006	16.637678	
0.000000	0.000000	5.000000	3.249996	0.000000	5.000000	8.403327e-003	116.561554	8.404161e-003	116.609009	7.008109e-006	19.757767	
0.000000	0.000000	5.000000	3.349996	0.000000	5.000000	7.104707e-003	120.148323	7.105477e-003	120.196983	6.082934e-006	22.899397	
0.000000	0.000000	5.000000	3.449996	0.000000	5.000000	6.012133e-003	123.735733	6.012840e-003	123.785568	5.277260e-006	26.061974	
0.000000	0.000000	5.000000	3.549996	0.000000	5.000000	5.091855e-003	127.322647	5.092500e-003	127.373611	4.575257e-006	29.244349	
0.000000	0.000000	5.000000	3.649996	0.000000	5.000000	4.315869e-003	130.909622	4.316455e-003	130.961670	3.964266e-006	32.447704	
0.000000	0.000000	5.000000	3.749996	0.000000	5.000000	3.660892e-003	134.496643	3.661421e-003	134.549744	3.434821e-006	35.665485	
0.000000	0.000000	5.000000	3.849996	0.000000	5.000000	3.107522e-003	138.083679	3.107999e-003	138.137817	2.974549e-006	38.896545	
0.000000	0.000000	5.000000	3.949996	0.000000	5.000000	2.639583e-003	141.670776	2.640009e-003	141.725891	2.574459e-006	42.158173	
0.000000	0.000000	5.000000	4.049996	0.000000	5.000000	2.243544e-003	145.257904	2.243926e-003	145.313965	2.228412e-006	45.427540	
0.000000	0.000000	5.000000	4.149996	0.000000	5.000000	1.908091e-003	148.845062	1.908432e-003	148.902054	1.928453e-006	48.700520	
0.000000	0.000000	5.000000	4.249996	0.000000	5.000000	1.623737e-003	152.432297	1.624040e-003	152.490173	1.668143e-006	51.989647	
0.000000	0.000000	5.000000	4.349996	0.000000	5.000000	1.382526e-003	156.019531	1.382795e-003	156.078278	1.442878e-006	55.295933	
0.000000	0.000000	5.000000	4.449996	0.000000	5.000000	1.177770e-003	159.606812	1.178009e-003	159.666382	1.247412e-006	58.613136	
0.000000	0.000000	5.000000	4.549995	0.000000	5.000000	1.003848e-003	163.194092	1.004059e-003	163.254471	1.078874e-006	61.928604	
0.000000	0.000000	5.000000	4.649995	0.000000	5.000000	8.560222e-004	166.781433	8.562088e-004	166.842590	9.324727e-007	65.267067	
0.000000	0.000000	5.000000	4.749995	0.000000	5.000000	7.303024e-004	170.368820	7.304670e-004	170.430740	8.063593e-007	68.616402	
0.000000	0.000000	5.000000	4.849995	0.000000	5.000000	6.233237e-004	173.956223	6.234688e-004	174.018875	6.968925e-007	71.972061	
0.000000	0.000000	5.000000	4.949995	0.000000	5.000000	5.322421e-004	177.543655	5.323698e-004	177.607025	6.022996e-007	75.336258	
0.000000	0.000000	5.000000	5.049995	0.000000	5.000000	4.546558e-004	-178.868881	4.547680e-004	-178.804825	5.205978e-007	78.706558	
